split,method,metric,mean,ci95,seeds,rows_per_seed
hard_aggregate,control_barrier_fault_tolerant_mpc,robust_utility,-0.57721,0.01248,10,576
hard_aggregate,domain_randomized_policy,task_success,0.07830,0.00577,10,576
hard_aggregate,domain_randomized_policy,tracking_error,0.71755,0.00385,10,576
hard_aggregate,domain_randomized_policy,safety_violation,0.31214,0.00730,10,576
hard_aggregate,domain_randomized_policy,asymmetry_error,0.49755,0.00455,10,576
hard_aggregate,domain_randomized_policy,actuator_energy,0.79958,0.00534,10,576
hard_aggregate,domain_randomized_policy,adaptation_regret,0.20091,0.00108,10,576
hard_aggregate,domain_randomized_policy,calibration_error,0.12661,0.00487,10,576
hard_aggregate,domain_randomized_policy,constraint_margin,0.13745,0.00385,10,576
hard_aggregate,domain_randomized_policy,recovery_time,0.90952,0.00421,10,576
hard_aggregate,domain_randomized_policy,control_smoothness,0.08917,0.00012,10,576
hard_aggregate,domain_randomized_policy,state_uncertainty,0.37067,0.00305,10,576
hard_aggregate,domain_randomized_policy,risk_score,0.35511,0.00434,10,576
hard_aggregate,domain_randomized_policy,robust_utility,-0.58886,0.00822,10,576
hard_aggregate,latent_asymmetry_belief_policy_v5,task_success,0.14566,0.01168,10,576
hard_aggregate,latent_asymmetry_belief_policy_v5,tracking_error,0.70018,0.00597,10,576
hard_aggregate,latent_asymmetry_belief_policy_v5,safety_violation,0.30466,0.00974,10,576
hard_aggregate,latent_asymmetry_belief_policy_v5,asymmetry_error,0.24497,0.00401,10,576
hard_aggregate,latent_asymmetry_belief_policy_v5,actuator_energy,0.98862,0.00393,10,576
hard_aggregate,latent_asymmetry_belief_policy_v5,adaptation_regret,0.19605,0.00167,10,576
hard_aggregate,latent_asymmetry_belief_policy_v5,calibration_error,0.18226,0.00747,10,576
hard_aggregate,latent_asymmetry_belief_policy_v5,constraint_margin,0.15482,0.00597,10,576
hard_aggregate,latent_asymmetry_belief_policy_v5,recovery_time,0.88654,0.00553,10,576
hard_aggregate,latent_asymmetry_belief_policy_v5,control_smoothness,0.10167,0.00087,10,576
hard_aggregate,latent_asymmetry_belief_policy_v5,state_uncertainty,0.09787,0.00090,10,576
hard_aggregate,latent_asymmetry_belief_policy_v5,risk_score,0.30684,0.00580,10,576
hard_aggregate,latent_asymmetry_belief_policy_v5,robust_utility,-0.46242,0.01818,10,576
hard_aggregate,latent_asymmetry_policy_state_v4,task_success,0.12413,0.00938,10,576
hard_aggregate,latent_asymmetry_policy_state_v4,tracking_error,0.68686,0.00618,10,576
hard_aggregate,latent_asymmetry_policy_state_v4,safety_violation,0.28271,0.00972,10,576
hard_aggregate,latent_asymmetry_policy_state_v4,asymmetry_error,0.24282,0.00396,10,576
hard_aggregate,latent_asymmetry_policy_state_v4,actuator_energy,1.02672,0.00463,10,576
hard_aggregate,latent_asymmetry_policy_state_v4,adaptation_regret,0.19232,0.00173,10,576
hard_aggregate,latent_asymmetry_policy_state_v4,calibration_error,0.17508,0.00616,10,576
hard_aggregate,latent_asymmetry_policy_state_v4,constraint_margin,0.16814,0.00618,10,576
hard_aggregate,latent_asymmetry_policy_state_v4,recovery_time,0.88048,0.00455,10,576
hard_aggregate,latent_asymmetry_policy_state_v4,control_smoothness,0.10893,0.00089,10,576
hard_aggregate,latent_asymmetry_policy_state_v4,state_uncertainty,0.10697,0.00124,10,576
hard_aggregate,latent_asymmetry_policy_state_v4,risk_score,0.29490,0.00587,10,576
hard_aggregate,latent_asymmetry_policy_state_v4,robust_utility,-0.46948,0.01485,10,576
hard_aggregate,nominal_policy,task_success,0.08958,0.01138,10,576
hard_aggregate,nominal_policy,tracking_error,0.70042,0.00535,10,576
hard_aggregate,nominal_policy,safety_violation,0.28825,0.00716,10,576
hard_aggregate,nominal_policy,asymmetry_error,0.53867,0.00487,10,576
hard_aggregate,nominal_policy,actuator_energy,0.84929,0.00898,10,576
hard_aggregate,nominal_policy,adaptation_regret,0.19612,0.00150,10,576
hard_aggregate,nominal_policy,calibration_error,0.13916,0.00745,10,576
hard_aggregate,nominal_policy,constraint_margin,0.15428,0.00535,10,576
hard_aggregate,nominal_policy,recovery_time,0.90220,0.00492,10,576
hard_aggregate,nominal_policy,control_smoothness,0.10247,0.00050,10,576
hard_aggregate,nominal_policy,state_uncertainty,0.37130,0.00175,10,576
hard_aggregate,nominal_policy,risk_score,0.34043,0.00430,10,576
hard_aggregate,nominal_policy,robust_utility,-0.56772,0.01658,10,576
hard_aggregate,online_system_id,task_success,0.10816,0.00849,10,576
hard_aggregate,online_system_id,tracking_error,0.69856,0.00436,10,576
hard_aggregate,online_system_id,safety_violation,0.29109,0.00744,10,576
hard_aggregate,online_system_id,asymmetry_error,0.26826,0.00315,10,576
hard_aggregate,online_system_id,actuator_energy,0.95079,0.00625,10,576
hard_aggregate,online_system_id,adaptation_regret,0.19560,0.00122,10,576
hard_aggregate,online_system_id,calibration_error,0.15723,0.00617,10,576
hard_aggregate,online_system_id,constraint_margin,0.15644,0.00436,10,576
hard_aggregate,online_system_id,recovery_time,0.89627,0.00534,10,576
hard_aggregate,online_system_id,control_smoothness,0.10584,0.00032,10,576
hard_aggregate,online_system_id,state_uncertainty,0.13234,0.00167,10,576
hard_aggregate,online_system_id,risk_score,0.30400,0.00441,10,576
hard_aggregate,online_system_id,robust_utility,-0.49550,0.01113,10,576
hard_aggregate,oracle_asymmetry_state,task_success,0.18507,0.01123,10,576
hard_aggregate,oracle_asymmetry_state,tracking_error,0.69021,0.00605,10,576
hard_aggregate,oracle_asymmetry_state,safety_violation,0.30626,0.01113,10,576
hard_aggregate,oracle_asymmetry_state,asymmetry_error,0.24362,0.00385,10,576
hard_aggregate,oracle_asymmetry_state,actuator_energy,1.05255,0.00329,10,576
hard_aggregate,oracle_asymmetry_state,adaptation_regret,0.26228,0.00230,10,576
hard_aggregate,oracle_asymmetry_state,calibration_error,0.21474,0.00574,10,576
hard_aggregate,oracle_asymmetry_state,constraint_margin,0.16479,0.00605,10,576
hard_aggregate,oracle_asymmetry_state,recovery_time,0.86356,0.00517,10,576
hard_aggregate,oracle_asymmetry_state,control_smoothness,0.11620,0.00095,10,576
hard_aggregate,oracle_asymmetry_state,state_uncertainty,0.06636,0.00062,10,576
hard_aggregate,oracle_asymmetry_state,risk_score,0.30317,0.00680,10,576
hard_aggregate,oracle_asymmetry_state,robust_utility,-0.42134,0.01818,10,576
hard_aggregate,recurrent_hidden_state_policy_proxy,task_success,0.11840,0.00736,10,576
hard_aggregate,recurrent_hidden_state_policy_proxy,tracking_error,0.69240,0.00515,10,576
hard_aggregate,recurrent_hidden_state_policy_proxy,safety_violation,0.29040,0.00781,10,576
hard_aggregate,recurrent_hidden_state_policy_proxy,asymmetry_error,0.25927,0.00453,10,576
hard_aggregate,recurrent_hidden_state_policy_proxy,actuator_energy,0.99111,0.00476,10,576
hard_aggregate,recurrent_hidden_state_policy_proxy,adaptation_regret,0.19387,0.00144,10,576
hard_aggregate,recurrent_hidden_state_policy_proxy,calibration_error,0.16600,0.00560,10,576
hard_aggregate,recurrent_hidden_state_policy_proxy,constraint_margin,0.16259,0.00515,10,576
hard_aggregate,recurrent_hidden_state_policy_proxy,recovery_time,0.88751,0.00403,10,576
hard_aggregate,recurrent_hidden_state_policy_proxy,control_smoothness,0.10861,0.00050,10,576
hard_aggregate,recurrent_hidden_state_policy_proxy,state_uncertainty,0.11257,0.00125,10,576
hard_aggregate,recurrent_hidden_state_policy_proxy,risk_score,0.30044,0.00488,10,576
hard_aggregate,recurrent_hidden_state_policy_proxy,robust_utility,-0.48232,0.01225,10,576
hard_aggregate,robust_l1_adaptive_control,task_success,0.09410,0.00617,10,576
hard_aggregate,robust_l1_adaptive_control,tracking_error,0.73067,0.00350,10,576
hard_aggregate,robust_l1_adaptive_control,safety_violation,0.33881,0.00650,10,576
hard_aggregate,robust_l1_adaptive_control,asymmetry_error,0.25506,0.00345,10,576
hard_aggregate,robust_l1_adaptive_control,actuator_energy,0.85554,0.00187,10,576
hard_aggregate,robust_l1_adaptive_control,adaptation_regret,0.20459,0.00098,10,576
hard_aggregate,robust_l1_adaptive_control,calibration_error,0.13942,0.00522,10,576
hard_aggregate,robust_l1_adaptive_control,constraint_margin,0.12433,0.00350,10,576
hard_aggregate,robust_l1_adaptive_control,recovery_time,0.90809,0.00524,10,576
hard_aggregate,robust_l1_adaptive_control,control_smoothness,0.08592,0.00040,10,576
hard_aggregate,robust_l1_adaptive_control,state_uncertainty,0.11175,0.00089,10,576
hard_aggregate,robust_l1_adaptive_control,risk_score,0.33028,0.00398,10,576
hard_aggregate,robust_l1_adaptive_control,robust_utility,-0.53813,0.01006,10,576
hard_aggregate,robust_tube_mpc,task_success,0.07500,0.00483,10,576
hard_aggregate,robust_tube_mpc,tracking_error,0.74219,0.00584,10,576
hard_aggregate,robust_tube_mpc,safety_violation,0.35121,0.00824,10,576
hard_aggregate,robust_tube_mpc,asymmetry_error,0.33689,0.00415,10,576
hard_aggregate,robust_tube_mpc,actuator_energy,0.76593,0.00545,10,576
hard_aggregate,robust_tube_mpc,adaptation_regret,0.20781,0.00164,10,576
hard_aggregate,robust_tube_mpc,calibration_error,0.11817,0.00353,10,576
hard_aggregate,robust_tube_mpc,constraint_margin,0.11281,0.00584,10,576
hard_aggregate,robust_tube_mpc,recovery_time,0.91780,0.00563,10,576
hard_aggregate,robust_tube_mpc,control_smoothness,0.07616,0.00032,10,576
hard_aggregate,robust_tube_mpc,state_uncertainty,0.25977,0.00203,10,576
hard_aggregate,robust_tube_mpc,risk_score,0.36166,0.00492,10,576
hard_aggregate,robust_tube_mpc,robust_utility,-0.58692,0.01072,10,576
hard_aggregate,scalar_gain_calibration,task_success,0.08750,0.00969,10,576
hard_aggregate,scalar_gain_calibration,tracking_error,0.70932,0.00370,10,576
hard_aggregate,scalar_gain_calibration,safety_violation,0.29868,0.00657,10,576
hard_aggregate,scalar_gain_calibration,asymmetry_error,0.28189,0.00351,10,576
hard_aggregate,scalar_gain_calibration,actuator_energy,0.86829,0.00601,10,576
hard_aggregate,scalar_gain_calibration,adaptation_regret,0.19861,0.00103,10,576
hard_aggregate,scalar_gain_calibration,calibration_error,0.13624,0.00485,10,576
hard_aggregate,scalar_gain_calibration,constraint_margin,0.14567,0.00370,10,576
hard_aggregate,scalar_gain_calibration,recovery_time,0.90833,0.00634,10,576
hard_aggregate,scalar_gain_calibration,control_smoothness,0.09735,0.00033,10,576
hard_aggregate,scalar_gain_calibration,state_uncertainty,0.28169,0.00235,10,576
hard_aggregate,scalar_gain_calibration,risk_score,0.33248,0.00388,10,576
hard_aggregate,scalar_gain_calibration,robust_utility,-0.53269,0.01197,10,576
hard_aggregate,unscented_kalman_fault_observer,task_success,0.11389,0.00451,10,576
hard_aggregate,unscented_kalman_fault_observer,tracking_error,0.70062,0.00439,10,576
hard_aggregate,unscented_kalman_fault_observer,safety_violation,0.30104,0.00794,10,576
hard_aggregate,unscented_kalman_fault_observer,asymmetry_error,0.26189,0.00437,10,576
hard_aggregate,unscented_kalman_fault_observer,actuator_energy,0.97771,0.00400,10,576
hard_aggregate,unscented_kalman_fault_observer,adaptation_regret,0.19617,0.00123,10,576
hard_aggregate,unscented_kalman_fault_observer,calibration_error,0.16122,0.00340,10,576
hard_aggregate,unscented_kalman_fault_observer,constraint_margin,0.15438,0.00439,10,576
hard_aggregate,unscented_kalman_fault_observer,recovery_time,0.89165,0.00374,10,576
hard_aggregate,unscented_kalman_fault_observer,control_smoothness,0.10599,0.00048,10,576
hard_aggregate,unscented_kalman_fault_observer,state_uncertainty,0.10357,0.00087,10,576
hard_aggregate,unscented_kalman_fault_observer,risk_score,0.30544,0.00488,10,576
hard_aggregate,unscented_kalman_fault_observer,robust_utility,-0.49484,0.00764,10,576
