split,method,metric,mean,ci95,seeds,rows_per_seed
balanced_nominal,control_barrier_fault_tolerant_mpc,robust_utility,-0.39306,0.02100,10,192
balanced_nominal,domain_randomized_policy,task_success,0.14427,0.01507,10,192
balanced_nominal,domain_randomized_policy,tracking_error,0.64119,0.00771,10,192
balanced_nominal,domain_randomized_policy,safety_violation,0.19064,0.00971,10,192
balanced_nominal,domain_randomized_policy,asymmetry_error,0.12019,0.00105,10,192
balanced_nominal,domain_randomized_policy,actuator_energy,0.73071,0.01054,10,192
balanced_nominal,domain_randomized_policy,adaptation_regret,0.17953,0.00216,10,192
balanced_nominal,domain_randomized_policy,calibration_error,0.20803,0.00968,10,192
balanced_nominal,domain_randomized_policy,constraint_margin,0.21381,0.00771,10,192
balanced_nominal,domain_randomized_policy,recovery_time,0.92572,0.00742,10,192
balanced_nominal,domain_randomized_policy,control_smoothness,0.06214,0.00045,10,192
balanced_nominal,domain_randomized_policy,state_uncertainty,0.07526,0.00130,10,192
balanced_nominal,domain_randomized_policy,risk_score,0.20614,0.00570,10,192
balanced_nominal,domain_randomized_policy,robust_utility,-0.33638,0.02053,10,192
balanced_nominal,latent_asymmetry_belief_policy_v5,task_success,0.15781,0.01283,10,192
balanced_nominal,latent_asymmetry_belief_policy_v5,tracking_error,0.65403,0.00669,10,192
balanced_nominal,latent_asymmetry_belief_policy_v5,safety_violation,0.21709,0.00984,10,192
balanced_nominal,latent_asymmetry_belief_policy_v5,asymmetry_error,0.03020,0.00120,10,192
balanced_nominal,latent_asymmetry_belief_policy_v5,actuator_energy,0.73302,0.00825,10,192
balanced_nominal,latent_asymmetry_belief_policy_v5,adaptation_regret,0.18313,0.00187,10,192
balanced_nominal,latent_asymmetry_belief_policy_v5,calibration_error,0.22717,0.01010,10,192
balanced_nominal,latent_asymmetry_belief_policy_v5,constraint_margin,0.20097,0.00669,10,192
balanced_nominal,latent_asymmetry_belief_policy_v5,recovery_time,0.92665,0.00486,10,192
balanced_nominal,latent_asymmetry_belief_policy_v5,control_smoothness,0.05566,0.00038,10,192
balanced_nominal,latent_asymmetry_belief_policy_v5,state_uncertainty,0.02169,0.00017,10,192
balanced_nominal,latent_asymmetry_belief_policy_v5,risk_score,0.21381,0.00592,10,192
balanced_nominal,latent_asymmetry_belief_policy_v5,robust_utility,-0.32436,0.01408,10,192
balanced_nominal,latent_asymmetry_policy_state_v4,task_success,0.15000,0.01262,10,192
balanced_nominal,latent_asymmetry_policy_state_v4,tracking_error,0.64245,0.00570,10,192
balanced_nominal,latent_asymmetry_policy_state_v4,safety_violation,0.20046,0.00932,10,192
balanced_nominal,latent_asymmetry_policy_state_v4,asymmetry_error,0.02957,0.00112,10,192
balanced_nominal,latent_asymmetry_policy_state_v4,actuator_energy,0.75842,0.00911,10,192
balanced_nominal,latent_asymmetry_policy_state_v4,adaptation_regret,0.17989,0.00160,10,192
balanced_nominal,latent_asymmetry_policy_state_v4,calibration_error,0.21419,0.00914,10,192
balanced_nominal,latent_asymmetry_policy_state_v4,constraint_margin,0.21255,0.00570,10,192
balanced_nominal,latent_asymmetry_policy_state_v4,recovery_time,0.91955,0.00449,10,192
balanced_nominal,latent_asymmetry_policy_state_v4,control_smoothness,0.06062,0.00039,10,192
balanced_nominal,latent_asymmetry_policy_state_v4,state_uncertainty,0.02256,0.00018,10,192
balanced_nominal,latent_asymmetry_policy_state_v4,risk_score,0.20374,0.00553,10,192
balanced_nominal,latent_asymmetry_policy_state_v4,robust_utility,-0.31993,0.01840,10,192
balanced_nominal,nominal_policy,task_success,0.16875,0.01493,10,192
balanced_nominal,nominal_policy,tracking_error,0.62509,0.00506,10,192
balanced_nominal,nominal_policy,safety_violation,0.17195,0.00845,10,192
balanced_nominal,nominal_policy,asymmetry_error,0.13063,0.00111,10,192
balanced_nominal,nominal_policy,actuator_energy,0.76573,0.00911,10,192
balanced_nominal,nominal_policy,adaptation_regret,0.17502,0.00142,10,192
balanced_nominal,nominal_policy,calibration_error,0.22809,0.00866,10,192
balanced_nominal,nominal_policy,constraint_margin,0.22979,0.00506,10,192
balanced_nominal,nominal_policy,recovery_time,0.91350,0.00687,10,192
balanced_nominal,nominal_policy,control_smoothness,0.07044,0.00063,10,192
balanced_nominal,nominal_policy,state_uncertainty,0.07953,0.00104,10,192
balanced_nominal,nominal_policy,risk_score,0.19557,0.00503,10,192
balanced_nominal,nominal_policy,robust_utility,-0.29934,0.01265,10,192
balanced_nominal,online_system_id,task_success,0.16458,0.01293,10,192
balanced_nominal,online_system_id,tracking_error,0.63450,0.00715,10,192
balanced_nominal,online_system_id,safety_violation,0.18599,0.00958,10,192
balanced_nominal,online_system_id,asymmetry_error,0.03680,0.00096,10,192
balanced_nominal,online_system_id,actuator_energy,0.75374,0.01070,10,192
balanced_nominal,online_system_id,adaptation_regret,0.17766,0.00200,10,192
balanced_nominal,online_system_id,calibration_error,0.22304,0.00893,10,192
balanced_nominal,online_system_id,constraint_margin,0.22050,0.00715,10,192
balanced_nominal,online_system_id,recovery_time,0.92046,0.00726,10,192
balanced_nominal,online_system_id,control_smoothness,0.06430,0.00047,10,192
balanced_nominal,online_system_id,state_uncertainty,0.02722,0.00043,10,192
balanced_nominal,online_system_id,risk_score,0.19569,0.00572,10,192
balanced_nominal,online_system_id,robust_utility,-0.29531,0.01866,10,192
balanced_nominal,oracle_asymmetry_state,task_success,0.18698,0.01784,10,192
balanced_nominal,oracle_asymmetry_state,tracking_error,0.65644,0.00704,10,192
balanced_nominal,oracle_asymmetry_state,safety_violation,0.23759,0.01168,10,192
balanced_nominal,oracle_asymmetry_state,asymmetry_error,0.03324,0.00134,10,192
balanced_nominal,oracle_asymmetry_state,actuator_energy,0.73444,0.00895,10,192
balanced_nominal,oracle_asymmetry_state,adaptation_regret,0.24945,0.00267,10,192
balanced_nominal,oracle_asymmetry_state,calibration_error,0.24900,0.01386,10,192
balanced_nominal,oracle_asymmetry_state,constraint_margin,0.19856,0.00704,10,192
balanced_nominal,oracle_asymmetry_state,recovery_time,0.91198,0.00738,10,192
balanced_nominal,oracle_asymmetry_state,control_smoothness,0.05330,0.00037,10,192
balanced_nominal,oracle_asymmetry_state,state_uncertainty,0.02033,0.00007,10,192
balanced_nominal,oracle_asymmetry_state,risk_score,0.22613,0.00707,10,192
balanced_nominal,oracle_asymmetry_state,robust_utility,-0.30756,0.02402,10,192
balanced_nominal,recurrent_hidden_state_policy_proxy,task_success,0.14479,0.01385,10,192
balanced_nominal,recurrent_hidden_state_policy_proxy,tracking_error,0.63919,0.00607,10,192
balanced_nominal,recurrent_hidden_state_policy_proxy,safety_violation,0.19505,0.00973,10,192
balanced_nominal,recurrent_hidden_state_policy_proxy,asymmetry_error,0.03292,0.00076,10,192
balanced_nominal,recurrent_hidden_state_policy_proxy,actuator_energy,0.75497,0.00837,10,192
balanced_nominal,recurrent_hidden_state_policy_proxy,adaptation_regret,0.17897,0.00170,10,192
balanced_nominal,recurrent_hidden_state_policy_proxy,calibration_error,0.21279,0.00858,10,192
balanced_nominal,recurrent_hidden_state_policy_proxy,constraint_margin,0.21581,0.00607,10,192
balanced_nominal,recurrent_hidden_state_policy_proxy,recovery_time,0.91894,0.00648,10,192
balanced_nominal,recurrent_hidden_state_policy_proxy,control_smoothness,0.06238,0.00046,10,192
balanced_nominal,recurrent_hidden_state_policy_proxy,state_uncertainty,0.02341,0.00024,10,192
balanced_nominal,recurrent_hidden_state_policy_proxy,risk_score,0.20050,0.00582,10,192
balanced_nominal,recurrent_hidden_state_policy_proxy,robust_utility,-0.32112,0.01922,10,192
balanced_nominal,robust_l1_adaptive_control,task_success,0.12083,0.01147,10,192
balanced_nominal,robust_l1_adaptive_control,tracking_error,0.67417,0.00672,10,192
balanced_nominal,robust_l1_adaptive_control,safety_violation,0.24159,0.01162,10,192
balanced_nominal,robust_l1_adaptive_control,asymmetry_error,0.03146,0.00093,10,192
balanced_nominal,robust_l1_adaptive_control,actuator_energy,0.67205,0.00832,10,192
balanced_nominal,robust_l1_adaptive_control,adaptation_regret,0.18877,0.00188,10,192
balanced_nominal,robust_l1_adaptive_control,calibration_error,0.18046,0.00806,10,192
balanced_nominal,robust_l1_adaptive_control,constraint_margin,0.18082,0.00672,10,192
balanced_nominal,robust_l1_adaptive_control,recovery_time,0.93958,0.00574,10,192
balanced_nominal,robust_l1_adaptive_control,control_smoothness,0.04912,0.00029,10,192
balanced_nominal,robust_l1_adaptive_control,state_uncertainty,0.02330,0.00026,10,192
balanced_nominal,robust_l1_adaptive_control,risk_score,0.22887,0.00702,10,192
balanced_nominal,robust_l1_adaptive_control,robust_utility,-0.37903,0.01503,10,192
balanced_nominal,robust_tube_mpc,task_success,0.12187,0.01477,10,192
balanced_nominal,robust_tube_mpc,tracking_error,0.66734,0.00602,10,192
balanced_nominal,robust_tube_mpc,safety_violation,0.22861,0.00984,10,192
balanced_nominal,robust_tube_mpc,asymmetry_error,0.06538,0.00094,10,192
balanced_nominal,robust_tube_mpc,actuator_energy,0.67512,0.00821,10,192
balanced_nominal,robust_tube_mpc,adaptation_regret,0.18686,0.00168,10,192
balanced_nominal,robust_tube_mpc,calibration_error,0.18511,0.00849,10,192
balanced_nominal,robust_tube_mpc,constraint_margin,0.18766,0.00602,10,192
balanced_nominal,robust_tube_mpc,recovery_time,0.93603,0.00527,10,192
balanced_nominal,robust_tube_mpc,control_smoothness,0.05142,0.00030,10,192
balanced_nominal,robust_tube_mpc,state_uncertainty,0.04872,0.00072,10,192
balanced_nominal,robust_tube_mpc,risk_score,0.22505,0.00583,10,192
balanced_nominal,robust_tube_mpc,robust_utility,-0.37549,0.01686,10,192
balanced_nominal,scalar_gain_calibration,task_success,0.15365,0.01576,10,192
balanced_nominal,scalar_gain_calibration,tracking_error,0.63344,0.00562,10,192
balanced_nominal,scalar_gain_calibration,safety_violation,0.18034,0.00866,10,192
balanced_nominal,scalar_gain_calibration,asymmetry_error,0.05122,0.00086,10,192
balanced_nominal,scalar_gain_calibration,actuator_energy,0.74904,0.01051,10,192
balanced_nominal,scalar_gain_calibration,adaptation_regret,0.17736,0.00157,10,192
balanced_nominal,scalar_gain_calibration,calibration_error,0.22100,0.01040,10,192
balanced_nominal,scalar_gain_calibration,constraint_margin,0.22157,0.00562,10,192
balanced_nominal,scalar_gain_calibration,recovery_time,0.92111,0.00684,10,192
balanced_nominal,scalar_gain_calibration,control_smoothness,0.06567,0.00053,10,192
balanced_nominal,scalar_gain_calibration,state_uncertainty,0.05370,0.00091,10,192
balanced_nominal,scalar_gain_calibration,risk_score,0.19653,0.00516,10,192
balanced_nominal,scalar_gain_calibration,robust_utility,-0.30667,0.01952,10,192
balanced_nominal,unscented_kalman_fault_observer,task_success,0.14791,0.01859,10,192
balanced_nominal,unscented_kalman_fault_observer,tracking_error,0.64222,0.00591,10,192
balanced_nominal,unscented_kalman_fault_observer,safety_violation,0.19665,0.00838,10,192
balanced_nominal,unscented_kalman_fault_observer,asymmetry_error,0.03330,0.00103,10,192
balanced_nominal,unscented_kalman_fault_observer,actuator_energy,0.74392,0.00960,10,192
balanced_nominal,unscented_kalman_fault_observer,adaptation_regret,0.17982,0.00166,10,192
balanced_nominal,unscented_kalman_fault_observer,calibration_error,0.21460,0.01113,10,192
balanced_nominal,unscented_kalman_fault_observer,constraint_margin,0.21278,0.00591,10,192
balanced_nominal,unscented_kalman_fault_observer,recovery_time,0.92284,0.00561,10,192
balanced_nominal,unscented_kalman_fault_observer,control_smoothness,0.05995,0.00039,10,192
balanced_nominal,unscented_kalman_fault_observer,state_uncertainty,0.02221,0.00019,10,192
balanced_nominal,unscented_kalman_fault_observer,risk_score,0.20139,0.00500,10,192
balanced_nominal,unscented_kalman_fault_observer,robust_utility,-0.31933,0.02163,10,192
combined_hard_shift,adaptive_mpc,task_success,0.08854,0.01386,10,192
combined_hard_shift,adaptive_mpc,tracking_error,0.74702,0.00441,10,192
combined_hard_shift,adaptive_mpc,safety_violation,0.36693,0.00946,10,192
combined_hard_shift,adaptive_mpc,asymmetry_error,0.36381,0.00878,10,192
combined_hard_shift,adaptive_mpc,actuator_energy,1.00700,0.00974,10,192
combined_hard_shift,adaptive_mpc,adaptation_regret,0.20917,0.00123,10,192
combined_hard_shift,adaptive_mpc,calibration_error,0.12440,0.00763,10,192
combined_hard_shift,adaptive_mpc,constraint_margin,0.10798,0.00441,10,192
combined_hard_shift,adaptive_mpc,recovery_time,0.90381,0.00649,10,192
combined_hard_shift,adaptive_mpc,control_smoothness,0.10761,0.00068,10,192
combined_hard_shift,adaptive_mpc,state_uncertainty,0.18752,0.00380,10,192
combined_hard_shift,adaptive_mpc,risk_score,0.36131,0.00552,10,192
combined_hard_shift,adaptive_mpc,robust_utility,-0.60120,0.01601,10,192
combined_hard_shift,control_barrier_fault_tolerant_mpc,task_success,0.06979,0.01445,10,192
combined_hard_shift,control_barrier_fault_tolerant_mpc,tracking_error,0.78922,0.01064,10,192
combined_hard_shift,control_barrier_fault_tolerant_mpc,safety_violation,0.42991,0.01492,10,192
combined_hard_shift,control_barrier_fault_tolerant_mpc,asymmetry_error,0.40303,0.00766,10,192
combined_hard_shift,control_barrier_fault_tolerant_mpc,actuator_energy,0.83049,0.01134,10,192
combined_hard_shift,control_barrier_fault_tolerant_mpc,adaptation_regret,0.22098,0.00298,10,192
combined_hard_shift,control_barrier_fault_tolerant_mpc,calibration_error,0.10490,0.01027,10,192
combined_hard_shift,control_barrier_fault_tolerant_mpc,constraint_margin,0.06578,0.01064,10,192
combined_hard_shift,control_barrier_fault_tolerant_mpc,recovery_time,0.91291,0.01024,10,192
combined_hard_shift,control_barrier_fault_tolerant_mpc,control_smoothness,0.07922,0.00101,10,192
combined_hard_shift,control_barrier_fault_tolerant_mpc,state_uncertainty,0.20874,0.00460,10,192
combined_hard_shift,control_barrier_fault_tolerant_mpc,risk_score,0.40458,0.00905,10,192
combined_hard_shift,control_barrier_fault_tolerant_mpc,robust_utility,-0.66607,0.02306,10,192
combined_hard_shift,domain_randomized_policy,task_success,0.05938,0.00808,10,192
combined_hard_shift,domain_randomized_policy,tracking_error,0.75867,0.00655,10,192
combined_hard_shift,domain_randomized_policy,safety_violation,0.37854,0.01052,10,192
combined_hard_shift,domain_randomized_policy,asymmetry_error,0.68905,0.00733,10,192
combined_hard_shift,domain_randomized_policy,actuator_energy,0.84193,0.01564,10,192
combined_hard_shift,domain_randomized_policy,adaptation_regret,0.21243,0.00183,10,192
combined_hard_shift,domain_randomized_policy,calibration_error,0.09664,0.00703,10,192
combined_hard_shift,domain_randomized_policy,constraint_margin,0.09633,0.00655,10,192
combined_hard_shift,domain_randomized_policy,recovery_time,0.91075,0.00656,10,192
combined_hard_shift,domain_randomized_policy,control_smoothness,0.09594,0.00040,10,192
combined_hard_shift,domain_randomized_policy,state_uncertainty,0.48380,0.00590,10,192
combined_hard_shift,domain_randomized_policy,risk_score,0.41587,0.00685,10,192
combined_hard_shift,domain_randomized_policy,robust_utility,-0.70425,0.01362,10,192
combined_hard_shift,latent_asymmetry_belief_policy_v5,task_success,0.11875,0.01316,10,192
combined_hard_shift,latent_asymmetry_belief_policy_v5,tracking_error,0.73055,0.01102,10,192
combined_hard_shift,latent_asymmetry_belief_policy_v5,safety_violation,0.35015,0.01779,10,192
combined_hard_shift,latent_asymmetry_belief_policy_v5,asymmetry_error,0.34205,0.01036,10,192
combined_hard_shift,latent_asymmetry_belief_policy_v5,actuator_energy,1.09607,0.00903,10,192
combined_hard_shift,latent_asymmetry_belief_policy_v5,adaptation_regret,0.20455,0.00308,10,192
combined_hard_shift,latent_asymmetry_belief_policy_v5,calibration_error,0.15481,0.00854,10,192
combined_hard_shift,latent_asymmetry_belief_policy_v5,constraint_margin,0.12445,0.01102,10,192
combined_hard_shift,latent_asymmetry_belief_policy_v5,recovery_time,0.88754,0.01179,10,192
combined_hard_shift,latent_asymmetry_belief_policy_v5,control_smoothness,0.11444,0.00194,10,192
combined_hard_shift,latent_asymmetry_belief_policy_v5,state_uncertainty,0.11976,0.00152,10,192
combined_hard_shift,latent_asymmetry_belief_policy_v5,risk_score,0.34003,0.01065,10,192
combined_hard_shift,latent_asymmetry_belief_policy_v5,robust_utility,-0.55258,0.02167,10,192
combined_hard_shift,latent_asymmetry_policy_state_v4,task_success,0.11666,0.01776,10,192
combined_hard_shift,latent_asymmetry_policy_state_v4,tracking_error,0.71384,0.01095,10,192
combined_hard_shift,latent_asymmetry_policy_state_v4,safety_violation,0.32853,0.01750,10,192
combined_hard_shift,latent_asymmetry_policy_state_v4,asymmetry_error,0.34160,0.01050,10,192
combined_hard_shift,latent_asymmetry_policy_state_v4,actuator_energy,1.14491,0.01056,10,192
combined_hard_shift,latent_asymmetry_policy_state_v4,adaptation_regret,0.19987,0.00306,10,192
combined_hard_shift,latent_asymmetry_policy_state_v4,calibration_error,0.16277,0.01233,10,192
combined_hard_shift,latent_asymmetry_policy_state_v4,constraint_margin,0.14116,0.01095,10,192
combined_hard_shift,latent_asymmetry_policy_state_v4,recovery_time,0.87264,0.01084,10,192
combined_hard_shift,latent_asymmetry_policy_state_v4,control_smoothness,0.12330,0.00195,10,192
combined_hard_shift,latent_asymmetry_policy_state_v4,state_uncertainty,0.13329,0.00283,10,192
combined_hard_shift,latent_asymmetry_policy_state_v4,risk_score,0.32928,0.01049,10,192
combined_hard_shift,latent_asymmetry_policy_state_v4,robust_utility,-0.54014,0.02955,10,192
combined_hard_shift,nominal_policy,task_success,0.06563,0.01485,10,192
combined_hard_shift,nominal_policy,tracking_error,0.73552,0.00815,10,192
combined_hard_shift,nominal_policy,safety_violation,0.34589,0.01108,10,192
combined_hard_shift,nominal_policy,asymmetry_error,0.74753,0.00785,10,192
combined_hard_shift,nominal_policy,actuator_energy,0.89478,0.01697,10,192
combined_hard_shift,nominal_policy,adaptation_regret,0.20595,0.00228,10,192
combined_hard_shift,nominal_policy,calibration_error,0.10942,0.01181,10,192
combined_hard_shift,nominal_policy,constraint_margin,0.11908,0.00815,10,192
combined_hard_shift,nominal_policy,recovery_time,0.89926,0.01197,10,192
combined_hard_shift,nominal_policy,control_smoothness,0.11177,0.00097,10,192
combined_hard_shift,nominal_policy,state_uncertainty,0.48163,0.00371,10,192
combined_hard_shift,nominal_policy,risk_score,0.39513,0.00664,10,192
combined_hard_shift,nominal_policy,robust_utility,-0.68345,0.02339,10,192
combined_hard_shift,online_system_id,task_success,0.08854,0.00627,10,192
combined_hard_shift,online_system_id,tracking_error,0.72891,0.00792,10,192
combined_hard_shift,online_system_id,safety_violation,0.34241,0.01332,10,192
combined_hard_shift,online_system_id,asymmetry_error,0.38782,0.00842,10,192
combined_hard_shift,online_system_id,actuator_energy,1.05477,0.01222,10,192
combined_hard_shift,online_system_id,adaptation_regret,0.20409,0.00222,10,192
combined_hard_shift,online_system_id,calibration_error,0.13676,0.00713,10,192
combined_hard_shift,online_system_id,constraint_margin,0.12609,0.00792,10,192
combined_hard_shift,online_system_id,recovery_time,0.89208,0.01110,10,192
combined_hard_shift,online_system_id,control_smoothness,0.11903,0.00115,10,192
combined_hard_shift,online_system_id,state_uncertainty,0.16680,0.00359,10,192
combined_hard_shift,online_system_id,risk_score,0.34283,0.00752,10,192
combined_hard_shift,online_system_id,robust_utility,-0.58577,0.01163,10,192
combined_hard_shift,oracle_asymmetry_state,task_success,0.16927,0.01405,10,192
combined_hard_shift,oracle_asymmetry_state,tracking_error,0.71572,0.00666,10,192
combined_hard_shift,oracle_asymmetry_state,safety_violation,0.34823,0.01274,10,192
combined_hard_shift,oracle_asymmetry_state,asymmetry_error,0.33671,0.00880,10,192
combined_hard_shift,oracle_asymmetry_state,actuator_energy,1.18344,0.00628,10,192
combined_hard_shift,oracle_asymmetry_state,adaptation_regret,0.27198,0.00253,10,192
combined_hard_shift,oracle_asymmetry_state,calibration_error,0.19045,0.00469,10,192
combined_hard_shift,oracle_asymmetry_state,constraint_margin,0.13927,0.00666,10,192
combined_hard_shift,oracle_asymmetry_state,recovery_time,0.85932,0.00764,10,192
combined_hard_shift,oracle_asymmetry_state,control_smoothness,0.13114,0.00230,10,192
combined_hard_shift,oracle_asymmetry_state,state_uncertainty,0.07807,0.00110,10,192
combined_hard_shift,oracle_asymmetry_state,risk_score,0.33277,0.00787,10,192
combined_hard_shift,oracle_asymmetry_state,robust_utility,-0.49672,0.01729,10,192
combined_hard_shift,recurrent_hidden_state_policy_proxy,task_success,0.11094,0.00914,10,192
combined_hard_shift,recurrent_hidden_state_policy_proxy,tracking_error,0.72261,0.01060,10,192
combined_hard_shift,recurrent_hidden_state_policy_proxy,safety_violation,0.33564,0.01347,10,192
combined_hard_shift,recurrent_hidden_state_policy_proxy,asymmetry_error,0.37493,0.01032,10,192
combined_hard_shift,recurrent_hidden_state_policy_proxy,actuator_energy,1.10500,0.01347,10,192
combined_hard_shift,recurrent_hidden_state_policy_proxy,adaptation_regret,0.20233,0.00297,10,192
combined_hard_shift,recurrent_hidden_state_policy_proxy,calibration_error,0.14654,0.00917,10,192
combined_hard_shift,recurrent_hidden_state_policy_proxy,constraint_margin,0.13239,0.01060,10,192
combined_hard_shift,recurrent_hidden_state_policy_proxy,recovery_time,0.88771,0.00812,10,192
combined_hard_shift,recurrent_hidden_state_policy_proxy,control_smoothness,0.12341,0.00153,10,192
combined_hard_shift,recurrent_hidden_state_policy_proxy,state_uncertainty,0.14109,0.00279,10,192
combined_hard_shift,recurrent_hidden_state_policy_proxy,risk_score,0.33478,0.00831,10,192
combined_hard_shift,recurrent_hidden_state_policy_proxy,robust_utility,-0.55681,0.01942,10,192
combined_hard_shift,robust_l1_adaptive_control,task_success,0.08281,0.01153,10,192
combined_hard_shift,robust_l1_adaptive_control,tracking_error,0.76275,0.00732,10,192
combined_hard_shift,robust_l1_adaptive_control,safety_violation,0.39115,0.01561,10,192
combined_hard_shift,robust_l1_adaptive_control,asymmetry_error,0.36932,0.00877,10,192
combined_hard_shift,robust_l1_adaptive_control,actuator_energy,0.94083,0.00733,10,192
combined_hard_shift,robust_l1_adaptive_control,adaptation_regret,0.21357,0.00205,10,192
combined_hard_shift,robust_l1_adaptive_control,calibration_error,0.11989,0.00801,10,192
combined_hard_shift,robust_l1_adaptive_control,constraint_margin,0.09225,0.00732,10,192
combined_hard_shift,robust_l1_adaptive_control,recovery_time,0.90498,0.00718,10,192
combined_hard_shift,robust_l1_adaptive_control,control_smoothness,0.09659,0.00102,10,192
combined_hard_shift,robust_l1_adaptive_control,state_uncertainty,0.13983,0.00287,10,192
combined_hard_shift,robust_l1_adaptive_control,risk_score,0.36893,0.00955,10,192
combined_hard_shift,robust_l1_adaptive_control,robust_utility,-0.61849,0.02064,10,192
combined_hard_shift,robust_tube_mpc,task_success,0.06146,0.00858,10,192
combined_hard_shift,robust_tube_mpc,tracking_error,0.77492,0.01058,10,192
combined_hard_shift,robust_tube_mpc,safety_violation,0.39983,0.01507,10,192
combined_hard_shift,robust_tube_mpc,asymmetry_error,0.47424,0.00772,10,192
combined_hard_shift,robust_tube_mpc,actuator_energy,0.81131,0.01313,10,192
combined_hard_shift,robust_tube_mpc,adaptation_regret,0.21698,0.00296,10,192
combined_hard_shift,robust_tube_mpc,calibration_error,0.09773,0.00757,10,192
combined_hard_shift,robust_tube_mpc,constraint_margin,0.08008,0.01058,10,192
combined_hard_shift,robust_tube_mpc,recovery_time,0.91345,0.01267,10,192
combined_hard_shift,robust_tube_mpc,control_smoothness,0.08220,0.00095,10,192
combined_hard_shift,robust_tube_mpc,state_uncertainty,0.33598,0.00380,10,192
combined_hard_shift,robust_tube_mpc,risk_score,0.40586,0.00949,10,192
combined_hard_shift,robust_tube_mpc,robust_utility,-0.67188,0.01406,10,192
combined_hard_shift,scalar_gain_calibration,task_success,0.07188,0.01995,10,192
combined_hard_shift,scalar_gain_calibration,tracking_error,0.74358,0.00959,10,192
combined_hard_shift,scalar_gain_calibration,safety_violation,0.35398,0.01743,10,192
combined_hard_shift,scalar_gain_calibration,asymmetry_error,0.39187,0.00602,10,192
combined_hard_shift,scalar_gain_calibration,actuator_energy,0.93665,0.01411,10,192
combined_hard_shift,scalar_gain_calibration,adaptation_regret,0.20820,0.00268,10,192
combined_hard_shift,scalar_gain_calibration,calibration_error,0.11285,0.01011,10,192
combined_hard_shift,scalar_gain_calibration,constraint_margin,0.11142,0.00959,10,192
combined_hard_shift,scalar_gain_calibration,recovery_time,0.90618,0.01013,10,192
combined_hard_shift,scalar_gain_calibration,control_smoothness,0.10596,0.00089,10,192
combined_hard_shift,scalar_gain_calibration,state_uncertainty,0.36945,0.00539,10,192
combined_hard_shift,scalar_gain_calibration,risk_score,0.38227,0.01056,10,192
combined_hard_shift,scalar_gain_calibration,robust_utility,-0.62268,0.03175,10,192
combined_hard_shift,unscented_kalman_fault_observer,task_success,0.08906,0.01399,10,192
combined_hard_shift,unscented_kalman_fault_observer,tracking_error,0.73013,0.00996,10,192
combined_hard_shift,unscented_kalman_fault_observer,safety_violation,0.34751,0.01380,10,192
combined_hard_shift,unscented_kalman_fault_observer,asymmetry_error,0.37817,0.01017,10,192
combined_hard_shift,unscented_kalman_fault_observer,actuator_energy,1.08914,0.01080,10,192
combined_hard_shift,unscented_kalman_fault_observer,adaptation_regret,0.20444,0.00279,10,192
combined_hard_shift,unscented_kalman_fault_observer,calibration_error,0.13759,0.01175,10,192
combined_hard_shift,unscented_kalman_fault_observer,constraint_margin,0.12487,0.00996,10,192
combined_hard_shift,unscented_kalman_fault_observer,recovery_time,0.89022,0.01147,10,192
combined_hard_shift,unscented_kalman_fault_observer,control_smoothness,0.11900,0.00198,10,192
